chapter,chapter_text,heading,heading_text,subheading,subheading_text,year_range,prior_class,prior_label,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5,nli_continuous,nli_class,nli_label,nli_uncertainty
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030471,"030471 -- (2012-) -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",all,1,Raw/Primary,0.20253,0.251807,0.117216,0.202728,0.225718,2.9973,2,Processed Material,0.9826
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030472,030472 -- (2012-) -- Haddock (Melanogrammus aeglefinus),all,1,Raw/Primary,0.203363,0.251365,0.110028,0.202768,0.232475,3.0096,2,Processed Material,0.9796
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030473,030473 -- (2012-) -- Coalfish (Pollachius virens),all,1,Raw/Primary,0.202166,0.239376,0.116548,0.197097,0.244813,3.043,5,Final Good,0.9821
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030474,"030474 -- (2012-) -- Hake (Merluccius spp., Urophycis spp.)",all,1,Raw/Primary,0.201143,0.262597,0.109467,0.211209,0.215585,2.9775,2,Processed Material,0.9786
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030475,030475 -- (2012-) -- Alaska pollock (Theragra chalcogramma),all,1,Raw/Primary,0.21479,0.258076,0.110781,0.18771,0.228643,2.9573,2,Processed Material,0.9786
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030479,030479 -- (2012-) -- Other,all,1,Raw/Primary,0.196777,0.257398,0.110597,0.215064,0.220164,3.0044,2,Processed Material,0.9795
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030481,"030481 -- (2012-) -- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",all,1,Raw/Primary,0.219816,0.21016,0.157865,0.17355,0.238609,3.001,5,Final Good,0.993
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030482,"030482 -- (2012-) -- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",all,1,Raw/Primary,0.218884,0.21974,0.149557,0.190355,0.221464,2.9758,5,Final Good,0.9937
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030483,"030483 -- (2012-) -- Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",all,1,Raw/Primary,0.218292,0.193396,0.136871,0.183462,0.26798,3.0894,5,Final Good,0.9855
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030484,030484 -- (2012-) -- Swordfish (Xiphias gladius),all,1,Raw/Primary,0.194104,0.251435,0.121349,0.206623,0.226488,3.02,2,Processed Material,0.9838
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030485,030485 -- (2012-) -- Toothfish (Dissostichus spp.),all,1,Raw/Primary,0.195841,0.244443,0.123878,0.187788,0.24805,3.0478,5,Final Good,0.9831
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030486,"030486 -- (2012-) -- Herrings (Clupea harengus, Clupea pallasii)",all,1,Raw/Primary,0.210179,0.232193,0.121642,0.181717,0.254268,3.0377,5,Final Good,0.9825
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030487,"030487 -- (2012-) -- Tuna (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)",all,1,Raw/Primary,0.234765,0.184089,0.140048,0.165824,0.275273,3.0628,5,Final Good,0.9818
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030488,"030488 -- (2017-) -- Dogfish, other sharks, rays and skates (Rajidae)",all,1,Raw/Primary,0.240579,0.224683,0.10812,0.182488,0.244129,2.9649,5,Final Good,0.9776
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030489,030489 -- (2012-) -- Other,all,1,Raw/Primary,0.197197,0.257193,0.110942,0.214893,0.219774,3.0029,2,Processed Material,0.9797
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030490,030490 -- (-2006) - Other,all,1,Raw/Primary,0.200374,0.260827,0.110657,0.209786,0.218356,2.9849,2,Processed Material,0.9793
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030491,030491 -- (2007-) -- Swordfish (Xiphias gladius),all,1,Raw/Primary,0.195274,0.253941,0.120776,0.207868,0.222141,3.0077,2,Processed Material,0.9836
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030492,030492 -- (2007-) -- Toothfish (Dissostichus spp.),all,1,Raw/Primary,0.19532,0.247149,0.12379,0.190423,0.243317,3.0393,2,Processed Material,0.9834
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030493,"030493 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp.,",all,1,Raw/Primary,0.22515,0.21213,0.162804,0.175862,0.224054,2.9615,1,Raw/Primary,0.9947
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030494,030494 -- (2012-) -- Alaska pollock (Theragra chalcogramma),all,1,Raw/Primary,0.216073,0.256593,0.111988,0.188462,0.226885,2.9535,2,Processed Material,0.9794
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030495,"030495 -- (2012-) -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska pollock (Theragra chalcogramma)",all,1,Raw/Primary,0.231919,0.156771,0.171843,0.170173,0.269293,3.0882,5,Final Good,0.9859
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030496,030496 -- (2017-) -- Dogfish and other sharks,all,1,Raw/Primary,0.226627,0.232002,0.113069,0.189169,0.239133,2.9822,5,Final Good,0.9811
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030497,030497 -- (2017-) -- Rays and skates (Rajidae),all,1,Raw/Primary,0.195494,0.255971,0.105461,0.209326,0.233748,3.0299,2,Processed Material,0.9769
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030499,030499 -- (2007-) -- Other,all,1,Raw/Primary,0.196202,0.260433,0.109844,0.214855,0.218665,2.9993,2,Processed Material,0.9788
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030510,"030510 --  - Flours, meals and pellets of fish, fit for human consumption",all,1,Raw/Primary,0.188828,0.251872,0.125052,0.174126,0.260122,3.0648,5,Final Good,0.9797
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030520,"030520 --  - Livers, roes and milt of fish, dried, smoked, salted or in brine",all,1,Raw/Primary,0.205007,0.218228,0.126301,0.159659,0.290805,3.113,5,Final Good,0.9758
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030530,"030530 -- (-2011) - Fish fillets, dried, salted or in brine, but not smoked",all,1,Raw/Primary,0.219687,0.202979,0.12085,0.186264,0.27022,3.0844,5,Final Good,0.9809
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030531,"030531 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp.,",all,1,Raw/Primary,0.22428,0.212551,0.163287,0.176039,0.223842,2.9626,1,Raw/Primary,0.9949
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030532,"030532 -- (2012-) -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",all,1,Raw/Primary,0.215404,0.194982,0.15515,0.182632,0.251833,3.0605,5,Final Good,0.9919
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030539,030539 -- (2012-) -- Other,all,1,Raw/Primary,0.197118,0.257593,0.109713,0.214598,0.220978,3.0047,2,Processed Material,0.9791
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030541,"030541 --  -- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",all,1,Raw/Primary,0.21625,0.208372,0.152151,0.175296,0.247932,3.0303,5,Final Good,0.9913
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030542,"030542 --  -- Herrings (Clupea harengus, Clupea pallasii)",all,1,Raw/Primary,0.201289,0.226315,0.112034,0.188172,0.27219,3.1037,5,Final Good,0.9772
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030543,"030543 -- (2012-) -- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",all,1,Raw/Primary,0.21808,0.21979,0.150031,0.190585,0.221514,2.9777,5,Final Good,0.9938
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030544,"030544 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Ost",all,1,Raw/Primary,0.228638,0.212076,0.159771,0.179635,0.219879,2.95,1,Raw/Primary,0.9946
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030549,030549 --  -- Other,all,1,Raw/Primary,0.194423,0.264451,0.105603,0.214997,0.220526,3.0028,2,Processed Material,0.9764
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030551,"030551 --  -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",all,1,Raw/Primary,0.197537,0.257888,0.104706,0.201827,0.238042,3.0249,2,Processed Material,0.976
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030552,"030552 -- (2017-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp),  carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp.,",all,1,Raw/Primary,0.225512,0.210817,0.157587,0.173413,0.232671,2.9769,5,Final Good,0.9931
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030553,"030553 -- (2017-) -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",all,1,Raw/Primary,0.208262,0.167671,0.18006,0.179709,0.264299,3.1241,5,Final Good,0.991
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030554,"030554 -- (2017-) -- Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber jap",all,1,Raw/Primary,0.218529,0.208726,0.160035,0.168208,0.244502,3.0114,5,Final Good,0.9922
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030559,030559 --  -- Other,all,1,Raw/Primary,0.19451,0.264827,0.104317,0.215723,0.220624,3.0031,2,Processed Material,0.9758
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030561,"030561 --  -- Herrings (Clupea harengus, Clupea pallasii)",all,1,Raw/Primary,0.201247,0.226489,0.111465,0.188133,0.272665,3.1045,5,Final Good,0.9769
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030562,"030562 --  -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",all,1,Raw/Primary,0.197913,0.257121,0.103684,0.20162,0.239663,3.028,2,Processed Material,0.9755
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030563,030563 --  -- Anchovies (Engraulis spp.),all,1,Raw/Primary,0.190819,0.229722,0.118366,0.181548,0.279544,3.1293,5,Final Good,0.9771
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030564,"030564 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp.,",all,1,Raw/Primary,0.226097,0.212191,0.162851,0.175398,0.223463,2.9579,1,Raw/Primary,0.9947
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before, or during the smoking process",030569,030569 --  -- Other,all,1,Raw/Primary,0.193641,0.264675,0.105383,0.216233,0.220067,3.0044,2,Processed Material,0.9762
